$KAAZING,37.4189491,-121.9785079,12.70,41.67,0.03,0.07,20.54,4,15,2014,23,7,29,0,242.64,182.33,176.60,279.46,73.41,23.01,58.78,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189491,-121.9785079,12.70,41.67,0.03,0.07,20.54,4,15,2014,23,7,29,0,241.80,182.33,176.60,279.46,73.41,23.01,58.80,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189491,-121.9785079,12.70,41.67,0.03,0.07,20.54,4,15,2014,23,7,30,0,243.25,182.43,175.88,284.04,73.41,23.01,58.82,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189491,-121.9785079,12.70,41.67,0.03,0.07,13.75,4,15,2014,23,7,30,0,242.65,183.01,175.90,282.99,73.43,23.02,58.69,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189491,-121.9785079,12.70,41.67,0.03,0.07,13.75,4,15,2014,23,7,30,0,242.69,182.53,175.85,284.04,73.43,23.02,58.62,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189491,-121.9785079,12.70,41.67,0.03,0.07,13.75,4,15,2014,23,7,30,0,243.06,182.23,176.62,279.46,73.43,23.02,58.53,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189491,-121.9785079,12.70,41.67,0.04,0.08,114.42,4,15,2014,23,7,31,0,242.01,182.23,176.62,279.46,73.45,23.03,58.60,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189491,-121.9785079,12.70,41.67,0.04,0.08,114.42,4,15,2014,23,7,31,0,241.16,182.33,176.60,279.46,73.49,23.05,58.61,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189491,-121.9785079,12.70,41.67,0.04,0.08,114.42,4,15,2014,23,7,32,0,241.67,182.33,176.60,279.46,73.49,23.05,58.54,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189491,-121.9785079,12.70,41.67,0.04,0.08,114.42,4,15,2014,23,7,32,0,243.15,182.33,175.90,284.04,73.45,23.03,58.39,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189491,-121.9785079,12.70,41.67,0.04,0.08,114.42,4,15,2014,23,7,32,0,241.96,182.33,177.30,274.76,73.45,23.03,58.34,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189491,-121.9785079,12.70,41.67,0.04,0.08,114.42,4,15,2014,23,7,33,0,242.04,182.43,176.59,279.46,73.49,23.05,58.30,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189491,-121.9785079,12.70,41.67,0.04,0.08,114.42,4,15,2014,23,7,33,0,243.19,182.33,175.90,284.04,73.49,23.05,58.30,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189491,-121.9785079,12.70,41.67,0.04,0.08,114.42,4,15,2014,23,7,33,0,243.45,182.33,175.90,284.04,73.49,23.05,58.30,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189491,-121.9785079,12.70,41.67,0.04,0.08,114.42,4,15,2014,23,7,34,0,241.91,182.33,176.60,279.46,73.49,23.05,58.40,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189491,-121.9785079,12.70,41.67,0.04,0.08,114.42,4,15,2014,23,7,34,0,242.60,182.33,175.90,284.04,73.51,23.06,58.42,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189491,-121.9785079,12.70,41.67,0.04,0.08,114.42,4,15,2014,23,7,34,0,242.27,183.12,175.88,282.99,73.51,23.06,58.33,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189491,-121.9785079,12.70,41.67,0.04,0.08,114.42,4,15,2014,23,7,35,0,242.12,182.33,177.30,274.76,73.51,23.06,58.24,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189491,-121.9785079,12.70,41.67,0.04,0.08,114.42,4,15,2014,23,7,35,0,244.38,181.55,175.93,285.26,73.52,23.07,58.24,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189491,-121.9785079,12.70,41.67,0.04,0.08,114.42,4,15,2014,23,7,35,0,241.68,182.23,176.62,279.46,73.52,23.07,58.26,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189491,-121.9785079,12.70,41.67,0.06,0.14,134.35,4,15,2014,23,7,36,0,243.10,182.33,176.60,279.46,73.52,23.07,58.26,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189491,-121.9785079,12.70,41.67,0.06,0.14,134.35,4,15,2014,23,7,36,0,241.09,183.01,177.30,274.40,73.56,23.09,58.30,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189491,-121.9785079,12.70,41.67,0.06,0.14,134.35,4,15,2014,23,7,36,0,242.30,183.12,175.88,282.99,73.58,23.10,58.26,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189491,-121.9785079,12.70,41.67,0.06,0.14,134.35,4,15,2014,23,7,36,0,242.04,182.33,176.60,279.46,73.61,23.12,58.27,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189491,-121.9785079,12.70,41.67,0.06,0.14,134.35,4,15,2014,23,7,36,0,243.08,182.23,176.62,279.46,73.63,23.13,57.93,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189491,-121.9785079,12.70,41.67,0.03,0.07,22.25,4,15,2014,23,7,37,0,243.50,182.33,175.90,284.04,73.61,23.12,57.71,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
$KAAZING,37.4189491,-121.9785079,12.70,41.67,0.03,0.07,22.25,4,15,2014,23,7,37,0,243.10,183.12,175.88,282.99,73.61,23.12,57.57,8F15FAAB-EAFD-4FDE-BDA5-D7CAD5EDD597
